"ID";"ARTIST";"TITLE";"BARCODE";"UNIT";"FORMAT";"LABEL";"PRICE";"PRECISION";"DELIVERY";"STOCK";"DATE"
"ELKREC5LP";"GULP";"ALL GOOD WISHES";"5053760040835";"1";"LP";"E.L.K RECORDS / ROM";"1031";"0";"1";"1";"26.07.2018"
"3364186";"VA";"Sampled Funk";"3596973641861";"1";"LP";"ROM";"1239";"0";"1";"2";""
"304211";"Amon Düül II";"Lemmingmania";"693723042114";"1";"LP";"BMG - Berlin";"1924";"0";"1";"1";"30.11.2018"
"HUD002CD";"MCSWEENEY,NEIL";"COAT WORTH WEARING,A";"713924999823";"1";"CD";"HUDSON RECORDS";"634";"0";"1";"1";"10.03.2017"
"BBQLP2137";"FALL";"THIS NATION'S SAVING..";"0607618213718";"2";"LP";"BBQ-BEGGARS BANQUET";"2249";"0";"1";"2";"11.06.2015"
"3716363";"ZEBRA DOTS";"WALKING ON A CHANCE";"0602537163632";"1";"CD";"UNIVERSAL";"588";"0";"1";"1";""
"1145662";"AC/DC";"Bon Scott Years/Audiobook Unau";"5767755354127";"1";"CD";"Laser Media - Wiesenstieg";"769";"0";"1";"5";"07.09.2018"
"TRANS157";"Skånska Mord";"Blues From The Tombs";"7350074241766";"1";"CD";"TRANSUBSTA";"688";"0";"1";"1";""
"HMRL046LP";"Borghesia";"Proti Kapitulaciji";"3830031970532";"2";"LP";"Moonlee Records";"1625";"0";"1";"14";"23.10.2018"
"LITA173CD";"HARUOMI HOSONO";"HOSONO HOUSE";"826853017329";"1";"CD";"LIGHT IN THE ATTIC";"1134";"0";"1";"1";"28.09.2018"
"RGNET1382CD";"Bo Diddley";"The Rough Guide To Bo Diddley";"605633138221";"1";"CD";"ROUGH GUIDE";"382";"0";"1";"2";""
"BR2018932";"Motek";"Chapter two";"4015307189323";"1";"CD";"Brambus Records";"625";"0";"1";"5";""
"ZENCD202";"BONOBO";"THE NORTH BORDERS TOUR. - LIVE";"5021392846125";"1";"CD";"Ninja Tune";"534";"0";"1";"1";"06.10.2014"
"NC007";"BRIJEAN";"WALKIE TALKIE";"850010198071";"1";"CD";"NATIVE CAT RECORDING";"685";"0";"1";"2";"27.09.2019"
"RGNET1141CD";"VA";"The Rough Guide To Brazilian Hip-Hop";"605633114126";"1";"CD";"ROUGH GUIDE";"382";"0";"1";"2";""
"BR2014812";"Motek";"Avant/après";"4015307148122";"1";"CD";"Brambus Records";"625";"0";"1";"3";""
"EPIT 26904-2";"Various Artists";"Rogue's Gallery: Son of Rogue's Gallery";"8714092690422";"1";"CD";"Epitaph";"875";"0";"1";"1";""
"MRBLP117";"CONKA,KAROL";"BATUKFREAK";"711969127317";"1";"LP";"MR BONGO";"925";"0";"1";"1";"07.04.2014"
"BLOD045CD";"Månegarm";"Vargstenen (the Wolfstone)";"6663666000452";"1";"CD";"BLACKLODGE";"625";"0";"1";"1";"18.05.2007"
"ZEN246";"ABRA";"ROSE";"5054429120585";"1";"LP";"Ninja Tune";"1444";"0";"1";"1";"06.10.2017"
"5906660083382";"INNER SLEEVES";"50X 12' DELUXE AUDIOPHILE ANTISTATIC INNER SLEEVES";"5906660083382";"50";"ACCS";"AUDIO ANATOMY";"874";"0";"1";"2";""
"HT520638";"NAZARETH";"RAZAMANAZ";"4050538467109";"1";"LP";"BMG RIGHTS";"1116";"0";"1";"5";"26.04.2019"
"18361";"Pell, Axel Rudi";"Magic";"886922183614";"1";"LP";"SPV";"1486";"0";"1";"1";"03.06.2016"
"4770379";"ANNENMAYKANTEREIT";"ALLES NIX KONKRETES";"602547703798";"2";"LP";"VERTIGO";"1538";"0";"1";"1";"18.03.2016"
"WIGCD284";"ANNA CALVI";"ONE BREATH";"0887828028429";"1";"CD";"Domino Records";"635";"0";"1";"1";"07.10.2013"
"XMR103LPX";"TO KILL A KING";"TO KILL A KING INDIE EXCLUSIVE";"5060091556171";"1";"LP";"XTRA MILE RECORDINGS";"1012";"0";"1";"2";"09.03.2015"
"CDWIKM 2";"Motorhead";"Motorhead";"029667200226";"1";"CD";"Chiswick";"429";"0";"1";"1";"26.03.2001"
"SKALD035";"AFRODEUTSCHE";"BREAK BEFORE MAKE";"666017337722";"1";"CD";"SKAM";"761";"0";"1";"1";"20.09.2019"
"WCV21";"SANGARE, OUMOU";"MOUSSOLOU -HQ-";"5056032300323";"1";"LP";"ADA-WORLD CIRCUIT";"1350";"0";"1";"2";"27.05.2016"
"CRAM 235LP";"AMATORSKI";"FROM CLAY TO FIGURES";"876623007135";"1";"LP";"CRAMMED DISCS";"1375";"0";"1";"1";"07.07.2009"
"09406-2";"MARIANA RAMOS";"BIBIA";"3567250940625";"1";"CD";"LUSAFRICA";"500";"0";"1";"1";""
"455001";"Demons Of Ruby Mae";"Demons Of Ruby Mae";"693723455006";"1";"LP";"Long Branch";"1486";"0";"1";"1";"26.10.2018"
"72542";"Kreator";"Violent revolution";"4001617725429";"1";"CD";"BMG - Berlin";"568";"0";"1";"1";"24.09.2001"
"MIN005CD";"LONG,RALEGH";"UPWARDS OF SUMMER";"5029385844325";"1";"CD";"MAKE IT NEW RECORDS";"634";"0";"1";"1";"23.06.2017"
"CD515";"VARIOUS ARTISTS";"IN BED WITH SPACE 12 - BALEARIC CLUB ESS";"4260036282825";"1";"CD";"CLUBSTAR";"322";"0";"1";"1";""
"FR CD 807";"Kryptonite";"Kryptonite";"8024391080726";"1";"CD";"Frontiers";"975";"0";"1";"1";"04.08.2017"
"5053824339";"KREATOR";"EXTREME.. -BONUS TR-";"4050538243390";"2";"CD";"ADA-NOISE";"850";"0";"1";"2";"24.05.2017"
"MRBCD147";"HERNANDEZ,GABY";"SPIRIT REFLECTION";"7119691248325";"1";"CD";"MR BONGO";"634";"0";"1";"1";"23.06.2017"
"CRAM 271";"VÉRONIQUE VINCENT & AKSAK MABOUL";"16 VISIONS OF EX-FUTUR";"876623007647";"1";"CD";"CRAMMED DISCS";"625";"0";"1";"1";"09.07.2009"
"OH 016 LP-1";"Asmara All Stars";"Eritrea's Got Soul";"4047179479714";"1";"LP";"Outhere Records";"875";"0";"1";"2";""
"3358236";"THE DØ";"BOTH WAYS OPEN JAWS";"3596973582362";"1";"LP";"ROM";"1250";"0";"1";"1";""
"ZEN34";"KID KOALA";"CARPAL TUNNEL SYNDROME";"5021392160160";"2";"LP";"Ninja Tune";"1444";"0";"1";"1";"31.12.1996"
"UNCR5075";"JELLY FICHE";"SYMBIOSE";"0616892179269";"1";"CD";"CODE 7 - UNICORN DIGITAL";"946";"0";"1";"1";""
"ROCKA001";"Accidents";"All Time High";"0570131310014";"1";"CD";"BOOTLEGBOO";"438";"0";"1";"2";""
"EPIT 26428-2";"RANCID";"Rancid";"8714092642827";"1";"CD";"Epitaph";"562";"0";"1";"1";""
"CRAM 113";"CRAMMED GLOBAL SOUNDCLASH";"PART ONE: GLOBAL FUSION";"5410377001640";"1";"CD";"CRAMMED DISCS";"625";"0";"1";"1";""
"PRD74141";"Beth Hart & Joe Bonamassa";"Seesaw";"819873010081";"1";"LP";"Mascot";"1000";"0";"1";"2";"24.05.2013"
"MOND175";"VARIOUS";"ADVENTURE TIME - THE COMPLETE SERIES SOUNDTRACK BO";"0843563117286";"1";"LP BOX";"";"5678";"0";"1";"2";"05.07.2019"
"CHARLYL190";"CLUB SOUL";"WIGAN CASINO SOUL CLUB";"803415819010";"1";"LP";"Snapper";"1414";"0";"1";"1";"07.09.2018"
"GBLP 020";"Samba Toure";"Gandadiko";"4030433602010";"1";"LP";"Glitterbeat Records";"1062";"0";"1";"2";"30.01.2015"
"DUB5LPCOL";"DREADZONE";"ESCAPADES (PURPLE SPLATTER LP)";"5024545844818";"1";"LP";"DUBWISER";"1444";"0";"1";"2";"03.01.2019"
"1145722";"Black Sabbath";"Early Years/Live On Air 1974";"5311807166703";"1";"CD";"Laser Media - Wiesenstieg";"769";"0";"1";"1";"27.07.2018"
"CRAM 190";"LONELY DRIFTER KAREN";"POLES";"876623006527";"1";"CD";"CRAMMED DISCS";"625";"0";"1";"1";""
"RGNET1278LP";"VA";"The Rough Guide To Howlin' Wolf";"605633627824";"1";"LP";"ROUGH GUIDE";"602";"0";"1";"3";""
"3067";"Ohrwürmer";"Peace and Love";"4260494430677";"1";"CD";"Power Station";"325";"0";"1";"2";""
"0021562BC";"Prey/Mathis/Suitner/SB/+";"Schubert:Alfonso Und Estrella(GA)";"782124215620";"3";"CD";"BC";"944";"0";"1";"1";"23.05.1994"
"NVP087";"Stilla";"Synviljor";"0612608806818";"1";"CD";"NORDVISPRO";"688";"0";"1";"1";"30.11.2018"
"DUB5CD";"Dreadzone";"Escapades";"5060243327727";"1";"CD";"DUBWISER";"439";"0";"1";"1";"24.11.2018"
"7731389";"DEF LEPPARD";"STORY SO FAR, VOL.2, THE  RSD 2019";"602577313899";"2";"LP";"VIRGIN";"2194";"0";"1";"3";"10.04.2019"
"OLE13611";"BODY/HEAD";"SWITCH";"744861136118";"1";"LP";"BBQ-MATADOR";"1529";"0";"1";"6";"12.07.2018"
"TTR007CD";"THING,THE";"AGAIN";"9120036682658";"1";"CD";"THE THING RECORDS";"885";"0";"1";"1";"08.06.2018"
"TRESOR305";"MARCELUS";"MAGNET EP";"0666017325361";"1";"12'";"TRESOR";"548";"0";"1";"1";"29.06.2018"
"FR CDVD 777";"Night Ranger";"Don T Let Up";"8024391077740";"1";"CD";"Frontiers";"1220";"0";"1";"1";"24.03.2017"
"ZEN205";"KELIS";"FOOD";"5021392891163";"2";"LP";"Ninja Tune";"1444";"0";"1";"1";"21.04.2014"
"K7334LP";"Portable";"Alan Abrahams";"0730003733413";"2";"LP";"!K7";"1920";"0";"1";"1";"19.08.2016"
"ZYX 55802-1";"VARIOUS ARTISTS";"ZYX Italo Disco Boot Mix Vol.";"090204692415";"1";"LP";"zyx";"1100";"0";"1";"1";"03.06.2016"
"HPR-115";"Giant Rooks";"New Estate";"4260311431320";"1";"LP";"HALDERN POP RECORDINGS";"744";"0";"1";"1";"27.01.2017"
"ZENCD149";"BLOCKHEAD";"THE MUSIC SCENE";"5021392565125";"1";"CD";"Ninja Tune";"412";"0";"1";"1";"17.01.2006"
"3830031970112";"KOSTA";"B.I.Z.";"3830031970112";"1";"CD";"MATRIX MUSIC";"350";"0";"1";"20";""
"ZZKLP033";"MITU";"COSMUS";"5056032309920";"1";"LP";"ZZK RECORDS";"1464";"0";"1";"2";"25.08.2017"
"6739636";"HORAN,NIALL";"MIRRORS EP (RSD)          V10";"602567396369";"1";"LP";"CAPITOL RECORDS";"989";"0";"1";"1";"19.04.2018"
"DFG8693";"Neal Kenny";"Hooked on Your Love";"0794881982028";"1";"CD";"DIXIEFROG";"625";"0";"1";"1";"23.09.2010"
"BLACKTRUFFLE053CD";"HENNIES,SARAH";"RESERVOIR 1";"4250101408649";"1";"CD";"BLACK TRUFFLE";"738";"0";"1";"2";"20.09.2019"
"BHM 6011-2";"CICERO & LOUSSIER";"Master Of Improvisation";"090204648856";"1";"CD";"bhm";"700";"0";"1";"1";"10.10.2014"
"ZYX 56074-1";"DAY, DORIS";"Doris Day Collection, The";"090204527083";"1";"LP";"zyx";"1100";"0";"1";"1";"02.11.2018"
"XLLP790";"RADIOHEAD";"A MOON SHAPED POOL";"0634904079017";"2";"LP";"BBQ-XL RECORDINGS";"1619";"0";"1";"2";"16.06.2016"
"308712";"Sodom";"In War And Pieces";"693723087122";"1";"CD";"SPV";"769";"0";"1";"1";"19.11.2010"
"0413608";"LENNON,JOHN/ONO,YOKO";"ABOVE US ONLY SKY";"5034504136083";"1";"DVD";"EAGLE ROCK";"1039";"0";"1";"1";"13.09.2019"
"HUD013CD";"NORTHERN FLYWAY";"NORTHERN FLYWAY";"661585596243";"1";"CD";"HUDSON RECORDS";"634";"0";"1";"1";"14.09.2018"
"286982";"Time, The Valuator";"How Fleeting, How Fragile";"886922869822";"1";"CD";"Long Branch";"1016";"0";"1";"2";"03.08.2018"
"CRAM 234";"OY";"NO PROBLEM  SALOON";"876623007111";"1";"CD";"CRAMMED DISCS";"625";"0";"1";"1";"07.07.2009"
"ZYX 57059-2";"VARIOUS ARTISTS";"Greatest Western Soundtracks";"090204644773";"1";"CD";"zyx";"569";"0";"1";"2";"29.06.2012"
"BRZ45050";"CELIA";"NA BOCA DO SOL/A HORA E ESSA";"7119691244778";"1";"7'";"MR BONGO";"694";"0";"1";"2";"20.07.2011"
"26292-2";"TITO PARIS";"LIVE 1 CD";"3567252629221";"1";"CD";"LUSAFRICA";"750";"0";"1";"1";""
"GBLP 036";"Various Artists";"Khmer Rouge Survivors: They Will Kill You, If You ";"4030433603611";"1";"LP";"Glitterbeat Records";"1062";"0";"1";"2";"19.08.2016"
"5717460";"ONEREPUBLIC";"OH MY MY (DLX)";"0602557174601";"1";"CD";"INTERSCOPE";"825";"0";"1";"3";"07.10.2016"
"ZYX 23012-2";"RADIORAMA";"Desires And Vampires / The 2nd";"090204694730";"1";"CD";"zyx";"700";"0";"1";"1";"29.07.2016"
"GCR 55078-2";"VARIOUS ARTISTS";"Mittelalter Festival Vol.4";"090204656264";"1";"CD";"gcr";"831";"0";"1";"1";"10.05.2019"
"DAD3002";"BELLY";"STAR -LTD-";"0652637300239";"2";"LP";"BBQ-4AD";"1619";"0";"1";"1";"14.07.2016"
"SNDWLP100";"HELIOCENTRICS,THE";"SUNSHINE MAKERS - OST";"5056032307995";"1";"LP";"Soundway Records";"1354";"0";"1";"2";"30.06.2017"
"WIGLP012";"FLYING SAUCER ATTACK";"DISTANCE";"5018766941524";"1";"LP";"Domino Records";"1109";"0";"1";"1";"18.03.2016"
"269845";"Ford, Lita";"Time Capsule";"0886922698453";"1";"LP+CD";"Steamhammer - Hannover";"1136";"0";"1";"1";"17.06.2016"
"BAY2CD";"A SMALL GOOD THING";"BLOCK";"5021904080825";"1";"CD";"THE LEAF LABEL";"360";"0";"1";"2";"02.08.2019"
"TUGCD1088";"Olcay Bayir";"Neva / Harmony";"605633008821";"1";"CD";"RIVERBOAT";"425";"0";"1";"1";""
"DUB1LP";"Dreadzone";"Eye on the Horizon";"5060463418014";"1";"LP";"DUBWISER";"1134";"0";"1";"2";"24.11.2018"
"KSLP084";"VARIOUS ARTISTS";"SOME A HOLLA, SOME A BAWL";"5060135762766";"1";"LP";"KINGSTON SOUNDS";"1012";"0";"1";"2";"20.09.2019"
"MOVLP1896";"BLIND MELON";"SOUP -HQ/GATEFOLD/INSERT-";"0600753766248";"1";"LP";"MUSIC ON VINYL";"1564";"0";"1";"1";"02.11.2017"
"ZYX 59010-1";"CELENTANO, ADRIANO";"Golden Hits";"090204704910";"1";"LP";"zyx";"1100";"0";"1";"1";"18.09.2015"
"ZYX 82955-2";"VARIOUS ARTISTS";"Deep House 2019";"090204527281";"1";"CD";"zyx";"898";"0";"1";"1";"16.11.2018"
"CHARLYL131";"THE METERS";"HERE COMES THE METER MAN";"803415813117";"1";"LP";"Snapper";"1245";"0";"1";"2";"30.06.2014"
"WCD68";"PORTUONDO, OMARA";"FLOR DE AMOR -DIGI-";"769233006820";"1";"CD";"ADA-WORLD CIRCUIT";"828";"0";"1";"2";"12.07.2004"
"DFG8629";"The White Pat";"The Quebec City Sessions";"0794881851522";"1";"CD";"DIXIEFROG";"625";"0";"1";"1";"31.05.2007"
"MOVLP1873";"CASH/NELSON/JENNINGS/KRIS";"HIGHWAYMAN -HQ/INSERT-";"8719262003743";"1";"LP";"MUSIC ON VINYL";"1339";"0";"1";"1";"22.06.2017"
"RDCA1059";"THE FIN";"THERE";"4525853094694";"1";"LP";"HIP LAND MUSIC";"1299";"0";"1";"1";"28.06.2018"
"XMR145LP";"SCHOEPP,TRAPPER";"PRIMETIME ILLUSION";"5056032315686";"1";"LP";"XTRA MILE RECORDINGS";"1125";"0";"1";"3";"25.01.2019"
"DAP019";"JONES,SHARON AND THE DAP KINGS";"I LEARNED THE HARD WAY";"823134001923";"1";"CD";"DAPTONE RECORDINGS";"694";"0";"1";"2";"01.10.2017"
"NVP105";"Armagedda";"Final War Approaching The";"0612608807099";"1";"CD";"NORDVISPRO";"688";"0";"1";"1";"29.03.2019"
"BD269";"ROOTS MANUVA";"BLEEDS";"5054429002706";"1";"LP";"Ninja Tune";"1155";"0";"1";"3";"30.10.2015"
"DOMDOC001LP";"JULIA HOLTER";"IN THE SAME ROOM";"191508000118";"1";"LP";"Domino Records";"1269";"0";"1";"3";"31.03.2017"
"MUS 81011-2";"VARIOUS ARTISTS";"Ennio Morricone's Greates";"880831017022";"1";"CD";"zyx/wo";"460";"0";"1";"1";"25.01.2008"
"286601";"Them";"Manor Of The Se7en Gables";"886922866012";"1";"LP+CD";"Steamhammer - Hannover";"1924";"0";"1";"1";"26.10.2018"
"EPIT 27259-2";"Wilco";"Schmilco";"8714092725926";"1";"CD";"Epitaph";"656";"0";"1";"1";""
"WIGLP274";"ANIMAL COLLECTIVE";"CENTIPEDE HZ";"5034202027416";"1";"LP";"Domino Records";"1109";"0";"1";"2";"03.09.2012"
"CHARLYL125";"TOWNES VAN ZANDT";"LIVE AT THE OLD QUARTER";"803415182510";"1";"LP";"Snapper";"1439";"0";"1";"4";"13.01.2014"
"FARO181DCD";"The Far Out Monster Disco Orchestra";"The Far Out Monster Disco Orchestra";"5060211501920";"1";"CD";"Far Out";"841";"0";"1";"1";""
"MOVLP565";"WATERS, MUDDY";"HARD AGAIN";"8718469531004";"1";"LP";"MUSIC ON VINYL";"1339";"0";"1";"1";"05.07.2012"
"1143771";"Aerosmith";"Rockin Roots Of";"9782227136274";"1";"LP";"Laser Media - Wiesenstieg";"1311";"0";"1";"1";"17.02.2017"
"EPIT 27493-2";"Color Film";"Living Arrangements";"8714092749328";"1";"CD";"Epitaph";"781";"0";"1";"1";""
"CRAW 11";"PURNA DAS BAUL";"BAULS OF BENGAL";"5410377211025";"1";"CD";"CRAMWORLD";"625";"0";"1";"1";""
"XMRMINI016";"DARTZ!";"THE SAD HISTORY OF THE VILLAGE";"5050954184429";"1";"CD";"XTRA MILE";"434";"0";"1";"1";"01.06.2014"
"GBCD 082";"BaBa Zula";"Derin Derin";"4030433608227";"1";"CD";"";"688";"0";"1";"10";"27.09.2019"
"BR2008362";"Eardisch";"Eardisch";"4015307083621";"1";"CD";"Brambus Records";"625";"0";"1";"1";""
"FEM003LP";"FEMINA";"PERLAS & CONCHAS";"5056032320413";"1";"LP";"FEMINA";"1125";"0";"1";"1";"05.04.2019"
"BR2004962";"Stewy von Wattenwyl Trio";"Dienda";"4015307049627";"1";"CD";"Brambus Records";"625";"0";"1";"3";""
"CRAM 232";"LA CHIVA GANTIVA";"VIVO";"876623007104";"1";"CD";"CRAMMED DISCS";"625";"0";"1";"1";"07.07.2009"
"ZYX 82942-2";"VARIOUS ARTISTS";"ZYX Italo Disco Collection 25";"090204525409";"1";"CD";"zyx";"1094";"0";"1";"2";"25.05.2018"
"LITA123LP";"LEWIS";"ROMANTIC TIMES";"826853012317";"1";"LP";"LIGHT IN THE ATTIC";"756";"0";"1";"1";"01.10.2017"
"3700477830656";"FRANK SINATRA";"I WON'T DANCE (SILVER VINYL + CD)   RSD 19'";"3700477830656";"1";"LP";"RAT PACK";"1890";"0";"1";"1";"13.04.2019"
"THINK106CD";"VA";"Women Of Africa";"605633410624";"1";"CD";"Think Global";"319";"0";"1";"2";""
"FDR631LP";"TIM BUCKLEY";"LADY GIVE ME YOUR KEY - THE UN";"826853063111";"1";"LP";"FUTURE DAYS RECOR";"1891";"0";"1";"1";"01.10.2017"
"TUGCD1119";"Karl Strømme Quintet";"Dynalyd";"605633011920";"1";"CD";"RIVERBOAT";"425";"0";"1";"1";""
"MRBLP167";"SYLVERS,FOSTER";"FOSTER SYLVERS";"7119691252513";"1";"LP";"MR BONGO";"1351";"0";"1";"3";"01.06.2018"
"CRAM 088";"HUGO";"LA FORMULE";"5410377088023";"1";"CD";"CRAMMED DISCS";"625";"0";"1";"1";""
"ZENCD39";"COLDCUT";"LET US REPLAY";"5021392183121";"2";"CD";"Ninja Tune";"526";"0";"1";"1";"01.01.2001"
"5796999";"U2";"POP";"602557969993";"2";"LP";"ISLAND";"2344";"0";"1";"2";"13.04.2018"
"CRAM 108";"HECTOR ZAZOU";"REIVAX AU BONGO";"5410377001596";"1";"CD";"CRAMMED DISCS";"625";"0";"1";"4";""
"RGNET1257CD";"VA";"The Rough Guide To Brazilian Café";"9781906063832";"1";"CD";"ROUGH GUIDE";"382";"0";"1";"2";""
"VILELP813";"CANCER";"BALLCUTTER";"801056881311";"1";"12'";"Snapper";"1052";"0";"1";"2";"19.07.2019"
"VSP130LP";"Carnal Forge";"Gun to Mouth Salvation (Black vinyl)";"0200000070779";"1";"LP";"VICISOLUMP";"1250";"0";"1";"1";"01.02.2019"
"SUNN100LP";"SUNN O)))";"MONOLITHS AND DIMENSIONS";"808720010015";"1";"LP";"SOUTHERN LORD";"2064";"0";"1";"2";"01.10.2017"
"FARO201CD";"Victor Assis Brasil";"Esperanto/ Toca Antonio Carlos Jobim";"5060211503429";"1";"CD";"Far Out";"701";"0";"1";"2";""
"MOND141";"HOWARD SHORE";"THE SILENCE OF THE LAMBS";"0602577504051";"1";"LP";"";"3096";"0";"1";"2";"12.07.2019"
"DWO6";"GRAHAM REZNICK";"GLASS ANGLES";"5053760013082";"1";"LP";"";"2065";"0";"1";"2";"12.07.2019"
"FR CD 950";"Whitesnake";"Flesh & Blood";"8024391095027";"1";"CD";"Frontiers";"1019";"0";"1";"3";"10.05.2019"
"DOS675H";"FRANK SINATRA";"I Remember Tommy";"889397556754";"1";"LP";"DOL";"689";"0";"1";"2";""
"EPIT 27550-2";"Tom Waits";"Brawlers (Remastered)";"8714092755022";"1";"CD";"Epitaph";"781";"0";"1";"2";""
"74542";"Kreator";"Live Kreation";"693723745428";"1";"CD";"BMG - Berlin";"774";"0";"1";"2";"16.06.2003"
"METARSDG1B";"GOLDIE";"GOLDIE PRESENTS 25 YEARS OF GOLDIE";"5053760040453";"1";"LP";"Metalheadz";"1574";"0";"1";"1";"11.07.2018"
"GNPD 8049";"ORIGINAL SOUNDTRACK";"Fantastic World Of Irv. Allen";"090204986354";"1";"CD";"gnp";"569";"0";"1";"1";"01.09.1997"
"OLE11281";"SPOON";"HOT THOUGHTS";"0744861112815";"1";"LP";"BBQ-MATADOR";"1305";"0";"1";"1";"16.03.2017"
"PSYCH010CD";"Imperial State Electric";"S/T";"0200000021658";"1";"CD";"PSYCHOUT";"625";"0";"1";"1";"28.05.2010"
"BR2018942";"Stewy von Wattenwyl feat. Nicole Herzog";"Porgy & Bess";"4015308189421";"1";"CD";"Brambus Records";"625";"0";"1";"5";""
"DWO135";"JOHN CARPENTER";"HALLOWEEN - 40th ANNIVERSARY 1978 ORIGINAL SOUNDTR";"5053760043355";"1";"LP";"DEATH WALTZ RECORDIN";"2476";"0";"1";"1";"18.10.2018"
"DW51";"ANGELO BADALAMENTI";"TWIN PEAKS - FIRE WALK WITH ME";"8268538741136";"1";"LP";"DEATH WALTZ RECORDIN";"3096";"0";"1";"1";"09.02.2017"
"EPIT 26997-2";"BAD RELIGION";"No Substance";"8714092699722";"1";"CD";"Epitaph";"656";"0";"1";"1";""
"HYP008";"KODE9 VS LD";"BAD / 2 BAD";"5055300300164";"1";"12'";"HYPERDUB";"421";"0";"1";"1";""
"BR2012662";"Loom";"Thank you";"4015307126625";"1";"CD";"Brambus Records";"625";"0";"1";"3";""
"COUNT134";"JONO MCCLEERY";"SEEDS OF A DANDELION";"5054429131673";"1";"LP";"Ninja Tune";"1155";"0";"1";"2";"02.03.2018"
"JAR21LP";"BIRDPEN";"THERE'S SOMETHING WRONG WITH EVERYTHING";"5060273030192";"1";"LP";"Jar Records";"1444";"0";"1";"1";"04.10.2018"
"MOSHILP88";"KIRAN LEONARD";"WESTERN CULTURE";"5060164956273";"1";"LP";"MOSHI MOSHI";"1340";"0";"1";"1";"11.10.2018"
"COUNTCD141";"WHAT SO NOT";"NOT ALL THE BEAUTIFUL THINGS";"5054429131925";"1";"CD";"Ninja Tune";"526";"0";"1";"1";"09.03.2018"
"BBE396CLP";"V.A.";"JEAN-CLAUDE´S IF MUSIC";"0730003139611";"3";"LP";"BBE";"1625";"0";"1";"1";"24.02.2017"
"4AD0089CD";"DEERHUNTER";"WHY HASN'T WHY HASN'T..";"0191400008922";"1";"CD";"BBQ-4AD";"928";"0";"1";"2";"18.01.2019"
"MOSCD352";"VARIOUS ARTISTS";"FUTURE BASS 2";"5051275066128";"2";"CD";"MINISTRY OF SOUND";"419";"0";"1";"3";""
"CGR75302";"Stanton Moore";"With You In Mind";"819873015277";"1";"CD";"Mascot";"625";"0";"1";"3";"21.07.2017"
"K7247CD";"CHROMEO";"DJ-KICKS";"0730003724725";"1";"CD";"K7";"375";"0";"1";"2";"28.09.2009"
"RPUT16CD";"CHEAP RIOT";"BALLROOM PORTRAITS";"5060091558847";"1";"CD";"REQUIEM FOR A TWISTER";"634";"0";"1";"1";"06.11.2015"
"PFE001CDX";"MOLOTOV JUKEBOX";"DELETED - TROPICAL GYPSY (SIGN";"5056032302150";"1";"CD";"PAUSE FOR EFFECT";"634";"0";"1";"1";"29.04.2016"
"FARO016CD";"Joyce";"Tardes Cariocas";"5030094012820";"1";"CD";"Far Out";"701";"0";"1";"1";""
"EPIT 87642-1";"LIDO PIMIENTA";"La Papessa";"45778764211";"1";"LP";"Epitaph";"1062";"0";"1";"3";""
"BR1998052";"One Fell Swoop";"Look out";"4015307980524";"1";"CD";"Brambus Records";"625";"0";"1";"1";""
"EREDV968";"ALANIS MORISSETTE";"LIVE AT MONTREUX 2012";"5034504996878";"1";"DVD";"EAGLE VISION";"956";"0";"1";"1";""
"BF064";"THUNDERCAT";"DRUNK";"5054429007763";"1";"LP";"Ninja Tune";"2310";"0";"1";"1";"10.03.2017"
"SIS 1025-1";"LITTLE RICHARD";"Tutti Frutti";"090204639854";"1";"LP";"zyx/sis";"1100";"0";"1";"2";"19.07.2013"
"PSYCH011LP";"Imperial State Electric";"In Concert (10')";"0200000025854";"1";"LP";"PSYCHOUT";"1250";"0";"1";"1";"29.04.2011"
"K7285LP";"Motor City Drum Ensemble";"DJ-Kicks";"730003728518";"3";"LP";"!K7";"1849";"0";"1";"1";"13.09.2019"
"BEC5543320";"MANO NEGRA";"KING OF BONGO";"5060525433207";"1";"CD";"BECAUSE MUSIC";"735";"0";"1";"3";"01.06.2018"
"mfp080";"dapayk solo";"transformation rmxs, ricky ambilotti, marek bois";"4260038311523";"1";"12'";"Mos Ferry";"524";"0";"1";"1";""
"SPEAR081";"BCEE";"North Point";"666017318660";"1";"LP 2";"SRD";"0";"0";"1";"1";""
"62592";"SMITH, RONNY";"CAN'T STOP NOW";"7002613776986";"1";"CD";"PACIFIC COAST";"609";"0";"1";"1";""
"SNDWLP084";"VARIOUS";"KENYA SPECIAL: VOLUME TWO";"5056032304604";"3";"LP";"SOUNDWAY";"1616";"0";"1";"1";"07.10.2016"
"FARO141CD";"Clara Moreno";"Miss Balanco";"5060006358623";"1";"CD";"Far Out";"701";"0";"1";"1";""
"SLANG50045LP";"Junip";"Junip (LP+MP3)";"4250506806422";"1";"LP";"CITY SLANG";"892";"0";"1";"5";"18.01.2019"
"MTM 36";"ZELWER";"LES DIEUX SONT FACHÉS";"5410377736023";"1";"CD";"MADE TO MEASURE";"625";"0";"1";"2";""
"ZEN113";"BLOCKHEAD";"DOWNTOWN SCIENCE";"5021392435183";"1";"LP";"Ninja Tune";"1444";"0";"1";"2";"16.10.2001"
"PRD75851";"Robert Randolph & The Family Band";"Brighter Days (180 Gr.Black LP+MP3)";"819873018964";"1";"LP";"Mascot";"1250";"0";"1";"1";"31.05.2019"
